user_name,favorites,retweets,user_screen_name,created_at,text,user_id,tweet_id
Tania Al Semaani,0,0,276464789,1.50962E+12,SAP Academy for #Sales: Account #Executive (Assoc... in #MuscatDUAE at #SAP #job https://workfor.us/lifeatsap/3i8r90b … #JobsatSAPpic.twitter.com/vFiPkqUhhx,276464789,9.26049E+17
SAP Training,0,0,9.08265E+17,1.50962E+12,"SAP BI /SAP Business Objects Web Intelligence
☞ http://on.learn4startup.com/SJ-sqPOAz 
#SAP
ByeG9cwOC- pic.twitter.com/yrRxa6D1yl",9.08265E+17,9.26049E+17
Freelance - SAP,0,0,628155824,1.50962E+12,#job ICT Manager (SAP) - Centric Belgium https://www.ictjob.be/nl/ln/j93435  #SAP #jobs #Belgium,628155824,9.26049E+17
Kaar Technologies,2,1,135541362,1.50962E+12,"#SAP S4/HANA has three different solutions packages. Learn what other #ERP solution packages are available from SAP.
http://ow.ly/GOxj30geWUp pic.twitter.com/xbi176Ywol",135541362,9.26049E+17
SAP Basis Training,1,0,9.08241E+17,1.50962E+12,"SAP Plant Maintenance Training
☞ http://on.learn4startup.com/H18TSwv0Z 
#SAP
SJ76rvDR- pic.twitter.com/NwO5ALvxsz",9.08241E+17,9.26048E+17
Consultor SAP,0,0,116235467,1.50962E+12,"La #tendencia #laboral que viene: #consultoría 2.0 sería un profesional #SAP que haga ""todo"" http://bit.ly/2zl7Sq6 pic.twitter.com/f0UDOsi3wR",116235467,9.26048E+17
Learn SAP,0,0,9.08242E+17,1.50962E+12,"SAP Plant Maintenance Training
☞ http://on.learn4startup.com/S1jvqwdRb 
#SAP
rJQ8qDOA- pic.twitter.com/PzB7apss44",9.08242E+17,9.26045E+17
tecnoempleo,0,0,56126959,1.50962E+12,Programación SAP ABAP IV #Murcia #sap #empleo #tichttps://tecnoempleo.com/programacion-sap-abap-iv-murcia/sap-abap-fi/rf-9e600a1a30becw83f7q2?utm_source=busq_contextual&utm_medium=twitter …,56126959,9.26044E+17
MBA Jobs Consulting,0,0,443883661,1.50962E+12,"SAP Value Advisor Expert: #SAP, USA (Texas). http://www.MBA-Exchange.com/mba-job/SAP-SAP-Value-Advisor-Expert-in_7e1c59192454e4f2 … #MBA #jobs #Consulting",443883661,9.26044E+17
Joe @ Gekkobrain,0,0,4703981416,1.50962E+12,Is #SAP #HANA the answer to reinvigorating your organisation's data? via @sapinmemoryhttps://hubs.ly/H093VCM0 ,4703981416,9.26043E+17
Chelo Jimenez,0,0,150301920,1.50962E+12,El ahorro de costes impulsa la adopción #cloud de las empresas http://bit.ly/2iO6zZy  #ERP #SAP #EmpresasMedianas #SMEpic.twitter.com/eDSIgmyRIj,150301920,9.26043E+17
Jim Davis Auto,1,2,575488581,1.50962E+12,#CX is the Fundamental Principle 4 Auto Makers to Thrive and #IoT is Paving The Way #SAP #Automotivepic.twitter.com/p340idbYCC,575488581,9.26042E+17
Pradeep Yadav,0,0,2977501866,1.50962E+12,"RT KnackSystems ""QUICK REFERENCE: Performance Testing in SAP HANA
https://goo.gl/jQTpL3 
#SAP #SAPHANA pic.twitter.com/AqTBAWzbbh""",2977501866,9.26042E+17
Digital Marketing,0,0,7.40877E+17,1.50962E+12,"RT KnackSystems: QUICK REFERENCE: Performance Testing in SAP HANA
https://goo.gl/jQTpL3 
#SAP #SAPHANApic.twitter.com/4Y6mn4eMQB",7.40877E+17,9.26042E+17
Systems and People,0,0,93322267,1.50962E+12,New #job: SAP Support Delivery Manager Location: Melbourne CBD .. http://tinyurl.com/ycn7rk68  #SAP #jobs #sapjobs,93322267,9.26042E+17
Andreas Eißmann,2,2,195294976,1.50962E+12,"Just Blogged: ""Verschiedene Standorte, eine Lösung – durch Cloud-ERP Lösung zum Digital Champion"" http://zpr.io/nH5K3  #SAP #ByDesign",195294976,9.26041E+17
AbouttheCloud.nl,0,0,151434112,1.50962E+12,Waarom u zou moeten kiezen voor SAP op Azure: http://ow.ly/to2j30fZ3ZP  #SAP #S/4HANA #Azure,151434112,9.26041E+17
Knack Systems,0,0,434987967,1.50962E+12,"QUICK REFERENCE: Performance Testing in SAP HANA
https://goo.gl/jQTpL3 
#SAP #SAPHANApic.twitter.com/Sk58WJIZKX",434987967,9.26041E+17
Earth Save Products,0,0,239114268,1.50962E+12,"Achieve a compliant #SAP rating with the Ecocent MEV #hotwater, #heatrecoverysystem http://bit.ly/2goS48a pic.twitter.com/49VZzStlOu",239114268,9.26041E+17
Domani BS,0,0,8.30038E+17,1.50962E+12,SAP Business One 9.3 - Financieel. Lees hier meer over de Paymentwizard - geïntegreerd betaalbestand. #SAP #SAPBusinessOne #DomaniBSpic.twitter.com/d3D4xlSNkH,8.30038E+17,9.26041E+17
openSAP,4,1,1396484258,1.50962E+12,"Catch up on the latest #SAP #HANA #SoftwareDevelopment knowledge with this free #MOOC
http://spr.ly/60108Cycu http://spr.ly/60138CycT ",1396484258,9.26041E+17
G3G,0,0,982684850,1.50962E+12,The CFO’s Evolution from Number Wizard to Data Magician https://hubs.ly/H0935Dh0  by @G3Gnews #SAP #SAPS4HANA #S4HANA,982684850,9.26041E+17
R.T. Erdogan,0,0,7.76891E+17,1.50962E+12,"#KPMG #SAP #McKinsey #HSBC
Corporate giants facilitating and participating in corruption and the undermining of democracy.
#ANC #Zuptapic.twitter.com/eYODjSXbJB",7.76891E+17,9.2604E+17
Rahim Kassam,0,0,253361985,1.50962E+12,"Realizing the Intelligent Enterprise: Five Priorities for Your Business in 2018 #DigitalTransformation #SAP
https://www.linkedin.com/pulse/realizing-intelligent-enterprise-five-priorities-your-bernd-leukert …",253361985,9.2604E+17
S T A C E Y 🤘,1,0,376322074,1.50962E+12,Making the most of seeing my girlfriend before I go to Cambridge for a week #sap,376322074,9.26039E+17
SAP Re-Engineering,0,0,235172341,1.50962E+12,"#SAP Sr. Business Systems Analyst, <b>SAP</b>: Description Sr. Business Systems Analyst… https://goo.gl/fb/77SGwx ",235172341,9.26039E+17
SUSE CZ,0,0,8.44116E+17,1.50962E+12,"After 2025, businesses will have to rely on #SAP S/4HANA...and it only runs on? You guessed it...#Linux! http://bit.ly/2zejfPJ pic.twitter.com/wIrzTlWrLB",8.44116E+17,9.26039E+17
Marta Navarro,0,0,7.40523E+17,1.50962E+12,"After 2025, businesses will have to rely on #SAP S/4HANA...and it only runs on? You guessed it...#Linux! http://bit.ly/2zejfiH pic.twitter.com/KE3v6wAFJ0",7.40523E+17,9.26039E+17
Oreka IT,1,0,271931775,1.50962E+12," Sincronizar los 'ramos' del maestro de BPs y del maestro de proveedores/clientes. #SAP #SAPMM #MM
http://orekait.com/blog/sap-mm-sincronizacion-de-ramos-del-maestro-de-bps-y-del-maestro-de-proveedores-clientes/ …pic.twitter.com/hOcssdwHK7",271931775,9.26039E+17
Applexus,0,0,121128859,1.50962E+12,Erase your organizational data challenges with #SAP #BODS http://ow.ly/7pQq30foOt8 pic.twitter.com/Ml3fyBxqxA,121128859,9.26039E+17
LAKE Financial,3,1,74134253,1.50962E+12,"Less than 2 weeks until @smarterbiztech! Stand C34, we will be letting you know how #SAPBusinessOne can help your business #SAP #ERP",74134253,9.26037E+17
Lukas Wonesch,1,1,8.27236E+17,1.50962E+12,".@PureStorage’s new Copy Automation Tool for #SAP drives faster innovation, reduces storage & mgmt costs up to 90% http://purefla.sh/2lEueg2 pic.twitter.com/CRXgLwuBCp",8.27236E+17,9.26036E+17
Silwood Technology,0,0,241082112,1.50962E+12,NEW: Silwood Technology launches new #SAP Starter Pack for #GDPR compliancehttp://www.silwoodtechnology.com/newsarticles/silwood-technology-launches-new-sap-starter-pack-for-gdpr-compliance/ …,241082112,9.26034E+17
SAP AFARIA,1,1,9.11505E+17,1.50962E+12,"Devices blocked when access control policy is set to Always Allow in #Afaria
KBA #2550328 for more details.
#Groups #SAP #Afaria #Enrollment",9.11505E+17,9.26034E+17
Ingo Brenckmann,0,1,63698590,1.50962E+12,#sap #s4hana #cloud #sdk #s4sdk latest release is 1.2.0 You can find release notes @ https://sap.github.io/cloud-s4-sdk-examples/release-notes/ …,63698590,9.26034E+17
G3G,0,0,982684850,1.50962E+12,G3G Attains SAP Gold Partner Status https://hubs.ly/H0933Wt0  by @G3Gnews #SAP #SAPGoldPartner #ERP #S4HANA,982684850,9.26034E+17
Volker Haentjes,0,0,143032477,1.50962E+12,Nov.7th: Are you successful in your #SAPHANA platform deployment? Register now to get the most out of #SAP HANA: https://goo.gl/ZfntgB ,143032477,9.26031E+17
Lautaro Spotorno,2,1,20084612,1.50962E+12,Gracias @alfleuco por difundir en @radiomitre la becas #SAP! Capacitación y empleo #Trabajo https:\\http://jobs.sap.com ,20084612,9.2603E+17
Valter Rimini,0,1,785397318,1.50962E+12,"Anche i sindacai di Polizia denunciano #Gentiloni.
#Sap #coffeebreakla7 #Piazzapulita #ottoemezzo #nonstopnews #radioanchio #domenicalivepic.twitter.com/KTbp1XBHV8",785397318,9.2603E+17
Tara O'Brien,0,0,415527773,1.50962E+12,Apply now to work for #SAP as #Information Developer #Job! (#DublinDIE) #job #JobsatSAP https://workfor.us/lifeatsap/3p9jy pic.twitter.com/gAnXkXQjw9,415527773,9.26029E+17
Matoy Sumayao,0,0,211791869,1.50962E+12,#SAP: General Business #Sales #Executive Job (#Singapore01SG) #job https://workfor.us/lifeatsap/18et54n8 … #JobsatSAPpic.twitter.com/Q43FjcXN7B,211791869,9.26029E+17
TgPadova Telenuovo,0,0,389335402,1.50962E+12,"Sap, #Polizia aggredita al #Duomo: “Misura colma” #Padova #sindacato #Sap #sicurezza #agenti #ospedale #rissa... http://fb.me/Ak7KZQ6L ",389335402,9.26028E+17
Hicron,4,0,2977741060,1.50962E+12,"https://buff.ly/2A9MrFI  Już niebawem będziemy na #SAP Digital Finance Forum, będziecie mogli z nami porozmawiać o #IFRS16 i #finanse",2977741060,9.26027E+17
Solvia Consulting,2,1,2277464598,1.50962E+12,"Haftanın kelimesi: SAP Customer 360.
Detaylı bilgi için http://buff.ly/2A7FsNg 
#sapcustomer360 #solvia #sap #SolvingNeedsWithSAPpic.twitter.com/znzZciEYSm",2277464598,9.26027E+17
Begear Consulenza IT,0,0,330208062,1.50962E+12,Ti ricordiamo che l' #11novembre inizia il #corso #SAP FI/MM formula weekend e il #13novembre parte full-time! https://buff.ly/2z6Aa7d pic.twitter.com/7A8qMylBZr,330208062,9.26027E+17
Anodius,0,0,330293957,1.50962E+12,Your #brand can’t be any better than what your customers actually #experience! #SAP #Hybris #Marketing can help: http://bit.ly/SAP_Hybris_Marketing …pic.twitter.com/GuX5qMK4cv,330293957,9.26026E+17
SAP Italia,7,6,552681849,1.50962E+12,"""Pensa a tutte le cose che pensano al giorno d'oggi"" #CliveOwen per #SAP #thinking #makeadecisionpic.twitter.com/8Osbrf7DYp",552681849,9.26026E+17
G3G,0,0,982684850,1.50962E+12,You Just Have to Request https://hubs.ly/H08V0Rq0  by @G3Gnews #SAP #SAPBusinessOne #Tip,982684850,9.26026E+17
Bala,1,1,70677214,1.50962E+12,"#Hiring #German speaking #SAP #MDM / #MDG champs - long-term #contract.Call me @+44 207 193 0334 or Skype: nbkrao
@SAPCommunity @EmpleoSAPpic.twitter.com/2NNcILK0ev",70677214,9.26026E+17
IKOR GmbH,1,0,7.76754E+17,1.50962E+12,"Presse: Aufwandsminimierung - Rückstellungen transparent, Bilanzen pünktlich (S@PPORT) https://www.ikor.de/files/ikor/documents/pressespiegel/fachartikel-aufwand-bei-rueckstellungen-mit-sap-add-on-minimieren.pdf … #SAP #Addon #Rückstellungenpic.twitter.com/kX6GNCXf7m",7.76754E+17,9.26025E+17
Allegro Recruitment,0,0,181563755,1.50962E+12,#ITJob. #SAP #Serialization #Analyst. #Technical & #Functional. #Melbourne suburbs. Great Career role. http://www.seek.com.au/Job/34794051?cid=advtweet … via @seekjobs,181563755,9.26025E+17
Stephan Wilhelm,1,0,4852852679,1.50962E+12,#Controller (f/m) - Global Center of E... at #SAP in #WalldorfStLeonRotBWDE #job https://workfor.us/lifeatsap/2u91t6 … #JobsatSAPpic.twitter.com/0XVusykKOv,4852852679,9.26024E+17
Inventy,4,4,447428536,1.50962E+12,"#GDPR compliant ? RDV le 23/11  #IDM #Compliance #GRC #SAP #cybersécurité @USF_officiel Inventy vous invite !
  https://buff.ly/2ilZ5wx pic.twitter.com/8mQlFHQcTL",447428536,9.26024E+17
Andrew Sparrow,0,0,8.8404E+17,1.50962E+12,"It’s about getting things done—making good parts and delivering them on time

#sap #CIO #CTO #erp #erp3 #technology…https://lnkd.in/dZBcyRr ",8.8404E+17,9.26024E+17
Xabiso Exe,9,3,1175518897,1.50962E+12,"""My girl fine as wine, she's my entrée so I dine...""
""All my homies are winners, only greatness within us...""
- @Real_Tellaman #SAP",1175518897,9.26024E+17
Equine Global,0,0,368700470,1.50962E+12,"Boost your Employees' Engagement By Connecting Them To Your Company´s Purpose http://www.digitalistmag.com/improving-lives/2017/11/01/boost-employees-engagement-by-connecting-them-to-companys-purpose-05475234 …
Visit http://www.equine.co.id  #SAP pic.twitter.com/tRRFFRde9I",368700470,9.26023E+17
Malcolm Hamilton,0,0,52671499,1.50962E+12,#SAP opens Leonardo Centre in India https://buff.ly/2A8tVx4 ,52671499,9.26023E+17
SAP Re-Engineering,0,0,235172341,1.50962E+12,"#SAP Comptable senior <b>SAP</b>: Pour notre client dans la région du Brabant Wallon, nous… https://goo.gl/fb/HRPgKE ",235172341,9.26022E+17
SAP Re-Engineering,0,0,235172341,1.50962E+12,"#SAP <b>SAP</b>, wasl bring blockchain technology to Dubai real estate sector: SAP has… https://goo.gl/fb/nsM8nA ",235172341,9.26022E+17
itelligence_DE,3,1,211524805,1.50962E+12,Die itelligence Academy bietet Ihnen ein umfassendes Schulungsprogramm rund um das Thema #SAP #S4HANA – skalierbar und auf Wunsch auch ganz auf Ihren Bedarf abgestimmt. Jetzt unser Angebot entdecken:https://itel.li/8cAzW ,211524805,9.26021E+17
itelligence UK,0,0,114801373,1.50962E+12,"#itelli2018, Discover, learn, celebrate and shape the reality of business today at our annual conference http://goo.gl/7XAqaD  #SAP",114801373,9.26021E+17
Nicole Huth,1,1,364161096,1.50962E+12,SA Power Networks is using #mobile technology to simplify daily operations via @forbes https://www.forbes.com/sites/sap/2017/10/12/is-south-australia-the-epicenter-of-energy-innovation/#24e1fe977ad9 … #utilities #SAP,364161096,9.26021E+17
Beyoncéchain,1,1,4061983048,1.50962E+12,#SophiaTX - Bridging #SAP and #Beyoncé communities via @VanillaPlushttps://www.vanillaplus.com/2017/10/31/32005-sophiatx-bridging-sap-blockchain-communities/ …,4061983048,9.26021E+17
Full Circle,0,0,819299358,1.50962E+12,"New role @FullCircleJobs : FC04136A-SAP Business Development Manager (Permanent) Pretoria #SAP #Programme #Manager
http://ow.ly/U3gc30giE9X ",819299358,9.2602E+17
Alec Devroey,0,0,51675076,1.50962E+12,".@PureStorage’s new Copy Automation Tool for #SAP drives faster innovation, reduces storage & mgmt costs up to 90% http://purefla.sh/2z6HIUU pic.twitter.com/8cRBRHjsld",51675076,9.26019E+17
Jo Kruger SAP MENA,0,0,563710572,1.50962E+12,#SAP: SAP Academy for #Sales: Account #Executive (Associat... (#MuscatDUAE) #job https://workfor.us/lifeatsap/8vd7  #JobsatSAPpic.twitter.com/3ygXxYBGHU,563710572,9.26019E+17
Technology Jobs | HH,0,0,569773994,1.50962E+12,#Hiring for Feedback and Response Project Manager #TechJobs #sap #documentation #cycle #career | Apply Now http://headhonchos.com/jobs/Feedback-and-Response-Project-Manager-Marketing-IT-Technology-Telecom-Software-Bengaluru-1202264 …,569773994,9.26019E+17
Marketing Jobs | HH,0,0,569890308,1.50962E+12,#Hiring for Feedback and Response Project Manager #MarketingJobs #sap #documentation #cycle #career | Apply Now http://headhonchos.com/jobs/Feedback-and-Response-Project-Manager-Marketing-IT-Technology-Telecom-Software-Bengaluru-1202264 …,569890308,9.26019E+17
Sycor Karriere,1,1,378481661,1.50962E+12,"#Stellenangebot: #SAP Application and #Helpdesk Manager (m/w) #Freiburg, #Göttingen, #Homeoffice, #Offenburg #Jobhttp://bit.ly/2h44FDF ",378481661,9.26019E+17
Matthias Paul Köhli,0,0,8.92425E+17,1.50962E+12,#WholesaleDistribution Runs Better with #SAP #BusinessByDesignhttp://bit.ly/2zdKhGT ,8.92425E+17,9.26019E+17
ictjob.be - SAP,0,0,627410233,1.50962E+12,#job Business process analyst finance - intern te West... https://www.ictjob.be/nl/ln/j93429  #SAP #jobs #Belgium,627410233,9.26019E+17
Arvato Systems - DE,0,0,7.90474E+17,1.50962E+12,Noch bis morgen anmelden & mit der #SPUGLeipzig am 7.11. #SAP-Integration & moderne Intranet-Portale diskutieren https://arva.to/Ds7fn ,7.90474E+17,9.26019E+17
G3G,0,0,982684850,1.50962E+12,SAP S/4HANA Supply Chain Business Benefits https://hubs.ly/H08PnbX0  by @G3Gnews #SAP #SAPS/4HANA #S/4HANA #SupplyChain,982684850,9.26019E+17
ByD SCN Blog Stream,0,0,462046024,1.50961E+12,#SAP #ByDesign blog: Business ByDesign Release Highlights 1711  http://zpr.io/nHLcL ,462046024,9.26018E+17
STechies,1,0,60567472,1.50961E+12,"ALV (ABAP List Viewer) Overview

#SAP #ABAP #List #Viewer #ALV #Overview...http://fb.me/E6czePSg ",60567472,9.26017E+17
Stefan Weisenberger,3,2,48681370,1.50961E+12,Wonders Of Wood: Transformation In The Forest Products Industry https://buff.ly/2A7z3BF  via @digitalistmag #sap #paper #pulppic.twitter.com/XlFOqFgyM2,48681370,9.26017E+17
Thomas M. Schaer,0,0,7.94853E+17,1.50961E+12,"4 Reasons Why Mobile Innovation Demands a Mobile Mindset http://bit.ly/2zotFgu 
#DigitalTransformation #leadingdigital #sap pic.twitter.com/EE0Lwrgteu",7.94853E+17,9.26017E+17
Frank Geisler,0,0,634338098,1.50961E+12,Dieses Gerät wartet auf meine 1. #Blutplasma #Spende im @SpitalLimmattal - haben die auch #SAP mit #IoT?      pic.twitter.com/JXp2YOJGvf #Cloud,634338098,9.26017E+17
SAP Basis Training,1,0,9.08241E+17,1.50961E+12,"SAP Production Planning
☞ http://on.learn4startup.com/H1KcrDD0b 
#SAP
H1OqBwD0W pic.twitter.com/Uxl16s9ozQ",9.08241E+17,9.26017E+17
Atos BELUX,0,0,301897117,1.50961E+12,We master #SAP technologies from end-2-end. To ensure using #SAP #HANA creates differentiating business advantage. http://bit.ly/2iUlGk6 pic.twitter.com/lmK89glgLD,301897117,9.26015E+17
SAP AFARIA,0,1,9.11505E+17,1.50961E+12,"Would you like to upgrade the OS of machine running SMP?
Check KBA #2554445 for more details
#MobilePlatform #SAP #Windows #Microsoft #Linux",9.11505E+17,9.26015E+17
SAP AFARIA,3,1,9.11505E+17,1.50961E+12,"Can #SMP run under mixed #OS environment?
Check KBA #2554443 for more details.

#MobilePlatform #SAP #Microsoft #Mobility #Windows #Linux",9.11505E+17,9.26014E+17
Full Circle,0,0,819299358,1.50961E+12,"New Role @FullCircleJobs :  FC04135A-SAP SD Consultant (Contract) Cape Town #SAP #SD
http://ow.ly/stmH30giCio ",819299358,9.26013E+17
Full Circle,0,0,819299358,1.50961E+12,New Role @FullCircleJobs : FC04135A-SAP SD Consultant (Contract) Cape Town #SAP #SD http://ow.ly/stmH30giCio ,819299358,9.26013E+17
Bala,1,0,70677214,1.50961E+12,Looking forward speaking to #German speaking #SAP #MDM / #MDG consultants for a long-term contract.Just ping me your…https://lnkd.in/fQ4dqGM ,70677214,9.26012E+17
Kaar Technologies,2,0,135541362,1.50961E+12,Fact of the Day: #SAP customers includes 98% of the 100 most valued brands.,135541362,9.26011E+17
G3G,0,0,982684850,1.50961E+12,What combats complexity? Collaboration. #digitalsupplynetworks https://hubs.ly/H08P9hn0  #SAP #SAPSupplyChain,982684850,9.26011E+17
ecorptrainings,0,0,996680256,1.50961E+12,#SAP Healthcare Online training FREE Live #Demo at Ecorptrainings #Hyderabad 7:00 PM IST on 2nd Nov .... http://fb.me/6VzXPaceu ,996680256,9.26011E+17
ecorptrainings,0,0,996680256,1.50961E+12,"#SAP Healthcare Online training FREE Live #Demo at Ecorptrainings #Hyderabad 7:00 PM IST on 2nd Nov .
http://goo.gl/Ev2hrk pic.twitter.com/kcggAHcvYN",996680256,9.26011E+17
Paul Kock,0,0,46137002,1.50961E+12,Under Armour Links Sales Decline to #SAP Software Upgrade https://blogs.wsj.com/cio/2017/10/31/under-armour-links-sales-decline-to-software-upgrade/ …,46137002,9.2601E+17
Vitaliy Rudnytskiy,0,0,138823701,1.50961E+12,"#ITIL, #PRINCE2/#PMBoK, #SAPActivate and all these fancy tools for big #SAP projects...

https://blogs.sap.com/2017/11/01/itil-prince2pmbok-sap-activate-and-all-these-fancy-tools-for-big-sap-projects-transitions-and-transformations/ … by @WaldemarF001",138823701,9.26009E+17
it management,0,0,43092119,1.50961E+12,Shortnews. Kooperation: #SAP-Lizenzverwaltung als Managed Service  @snowsoftware @OEDIVhttps://www.it-daily.net/shortnews/17103-sap-lizenzverwaltung-als-managed-service …,43092119,9.26009E+17
Frank Geisler,0,0,634338098,1.50961E+12,Scout24 ist Projektpartner von Labdoo http://www.linkedin.com/pulse/scout24-ist-projektpartner-von-labdoo-frank-geisler?trk=mp-reader-card … #SAP,634338098,9.26008E+17
